id,Edicion,Id_Propuesta,Titulo,Codigo_Ambito_Referencia,Ambito_Referencia,Tipo_Proponente,Numero_Apoyos,Pasa_Fase_Apoyos,Pasa_Fase_Viabilidad,Numero_Votos,Seleccionada,Presupuesto_euros,Mision_Climatica,Fecha creacion,Fecha_Baja,id_distrito,nombre_distrito,match_status
4929,7,5991,Crear un Centro de Ocio Juvenil en el antiguo Hogar del Jubilado de Benicalap,16,Benicalap,Particular,27.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
4973,7,6035,Pipi-Can en Plaza del Horticultor Corset,3,Extramurs,Particular,13.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
5007,7,6069,AJARDINAMIENTO SENCILLO ZONA - CALLE PUEBLA DE VALVERDE / DOCTOR PEREZ FELIU,8,Patraix,Particular,6.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
5028,7,6090,Soterramiento contenedores zona Calle Planas- Aben Amir,10,Quatre Carreres,Particular,13.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
5083,7,6145,Carrer Vicent Clavel,8,Patraix,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
5107,7,6169,REMODELACIo PLAÇA PORTADORS DE LA VERGE - PINEDO,19,3,Particular,39.0,SI,SI,73.0,SI,109036.0,Sin etiqueta,2023-04-27,,19,Pobles del Sud,matched
5113,7,6175,Acondicionamiento solar CENTRO SALUD,16,Benicalap,Particular,35.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
5128,7,6190,REASFALTADO AVENIDA DE FRANCIA,12,Camins al Grau,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,12,Camins al Grau,matched
5152,7,6214,Mas espacios verdes para vecinos y pipi can para perros,9,Jesus,Particular,11.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,9,Jesús,matched
5156,7,6218,Nuevo pavimentado Gran Via Fernando el Catolico,3,Extramurs,Particular,17.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
5201,7,6263,Ampliar tramo acera en Joaquin Ballester,4,Campanar,Particular,31.0,SI,SI,91.0,NO,165000.0,Sin etiqueta,2023-04-27,,4,Campanar,matched
5202,7,6264,Campo de discgolf en el Parc de Capçelera,4,Campanar,Particular,31.0,SI,SI,324.0,SI,20000.0,Sin etiqueta,2023-04-27,,4,Campanar,matched
5217,7,6279,Mas mesas merendero en el Jardin del Turia,6,el Pla del Real,Particular,19.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,6,el Pla del Real,matched
5219,7,6281,CARRIL PARA BICIS Y PEATONES EN CAMINO VIEJO DE PATERNA - C/PADRE BARRANCO,4,Campanar,Particular,59.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,4,Campanar,matched
5252,7,6314,Creacion de Zona de Esparcimiento Canino en Patraix,8,Patraix,Particular,49.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
5258,7,6320,Asfaltado de solar en Calle Carolina alvarez para aparcamiento,12,Camins al Grau,Particular,32.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,12,Camins al Grau,matched
5260,7,6322,DERRIBO CASA Y CREACIoN DE ENTORNO AMABLE  EN FUTURO CENTRO DE SALUD MALILLA,10,Quatre Carreres,Representante GT,0.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
5290,7,6352,Modernizacion pavimento y mobiliario urbano inclusivo en la plaza de Casas de Ba,17,4,Particular,13.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,17,Pobles del Nord,matched
5336,7,6398,Iluminacion de la entrada principal de Horno de Alcedo,19,1,Particular,12.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
5349,7,6411,Sustituir los baculos de carretera y renovacion de la instalacion de alumbrado,11,Poblats Maritims,Representante GT,0.0,SI,SI,63.0,NO,276000.0,Sin etiqueta,2023-04-27,,11,Poblats Marítims,matched
5370,7,6432,Creacion de un nuevo parque de patinaje (Pumptruck),15,Rascanya,Particular,31.0,SI,SI,222.0,SI,180000.0,Sin etiqueta,2023-04-27,,15,Rascanya,matched
5383,7,6445,Libre de plaga de palomas,8,Patraix,Particular,32.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
5399,7,6461,Zona Deportiva pelota,19,1,Particular,17.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
5437,7,6499,MONUMENTO A LAS NORMAS DEL PUIG EN EL 40 ANIVERSARIO DEL ACTO DE ADHESIoN,1,Ciutat Vella,Particular,43.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,1,Ciutat Vella,matched
5481,7,6543,Remodelacion jardines calles Archiduque Carlos y Enguera,8,Patraix,Representante GT,0.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
5488,7,6550,Renovacion parques infantiles del Parque Viejo de San Isidro,8,Patraix,Particular,32.0,SI,SI,103.0,NO,618000.0,Sin etiqueta,2023-04-27,,8,Patraix,matched
5493,7,6555,Asfaltar descampado Felipe de gauna,11,Poblats Maritims,Particular,4.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
5501,7,6563,Instalacion de exhibidores (toten),14,Benimaclet,Representante GT,0.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,14,Benimaclet,matched
5548,7,6610,Huerto Urbano,4,Campanar,Particular,19.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,4,Campanar,matched
5571,7,6633,Canchas de deportes red en Malilla,10,Quatre Carreres,Particular,46.0,SI,SI,584.0,SI,120000.0,Sin etiqueta,2023-04-27,,10,Quatre Carreres,matched
5582,7,6644,Muro acustico natural,18,2,Particular,16.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,18,Pobles de l'Oest,matched
5604,7,6666,INSTALACIoN DE FUENTES DE AGUA FILTRADA Y REFRIGERADA,13,Algiros,Particular,32.0,SI,SI,348.0,SI,47720.0,Con etiqueta,2023-04-27,,13,Algirós,matched
5627,7,6689,Rehabilitacion alquerias de detras de la Ermita del Pouet,4,Campanar,Particular,53.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,4,Campanar,matched
5632,7,6694,Monolito en memoria de los/las afectados/as por la fiesta fallera,1,Ciutat Vella,Particular,8.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,1,Ciutat Vella,matched
5662,7,6724,Censo canino obligatorio de ADN,5,la Saidia,Particular,71.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,5,la Saïdia,matched
5685,7,6747,Propuesta de vegetacion y creacion de espacios de estancia y convivencia (Plaza,9,Jesus,Particular,31.0,SI,SI,137.0,NO,357140.0,Sin etiqueta,2023-04-27,,9,Jesús,matched
5694,7,6756,Mejora accesibilidad Parque Central,2,l'Eixample,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,2,l'Eixample,matched
5723,7,6785,cruce c\ santa cruz de tenerife con av. tres forques,7,l'Olivereta,Particular,16.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,7,l'Olivereta,matched
5740,7,6802,Carril bici en Sant Isidre hasta la estacion de metro y cercanias,8,Patraix,Particular,31.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
5747,7,6809,Carril bici calle Ernest Ferrer,6,el Pla del Real,Particular,9.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,6,el Pla del Real,matched
5780,7,6842,Repavimentacion calzada Azagador de la Torre (tramo paralelo a Ausias March),19,1,Ayuntamiento,0.0,SI,SI,9.0,NO,55970.0,Sin etiqueta,2023-04-27,,19,Pobles del Sud,matched
28,1,2015-00034,,10,Quatre Carreres,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
91,1,2015-00119,,14,Benimaclet,Persona Juridica,,No aplicable,SI,142.0,NO,,No aplicable,2023-04-27,,14,Benimaclet,matched
93,1,2015-00121,,15,Rascanya,Persona Juridica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
133,1,2015-00170,,19,Pobles del Sud,Persona Juridica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
182,1,2015-00224,,9,Jesus,Persona Juridica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,9,Jesús,matched
197,1,2015-00241,,2,l'Eixample,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,2,l'Eixample,matched
205,1,2015-00249,,19,Pobles del Sud,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
274,1,2015-00328,,17,Pobles del Nord,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,17,Pobles del Nord,matched
297,1,2015-00354,,3,Extramurs,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
306,1,2015-00364,,15,Rascanya,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
345,1,2015-00407,,5,la Saidia,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,5,la Saïdia,matched
393,1,2015-00458,,15,Rascanya,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
406,1,2015-00475,,3,Extramurs,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
423,1,2015-00494,,11,Poblats Maritims,Persona Juridica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
426,1,2015-00497,,5,la Saidia,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,5,la Saïdia,matched
428,1,2015-00499,,19,Pobles del Sud,Persona Juridica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
463,1,2015-00555,,2,l'Eixample,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,2,l'Eixample,matched
465,1,2015-00557,,8,Patraix,Persona Juridica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
469,1,2015-00561,,15,Rascanya,Persona Fisica,,No aplicable,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
537,1,2016-00032,,15,Rascanya,Persona Juridica,,No aplicable,SI,18.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
552,1,2016-00047,Propuesta ayuntamiento. Actuaciones tramificadas de renovacion con pavimento fonoabsorbente en la avda de cid.,7,l'Olivereta,Persona Juridica,,No aplicable,SI,19.0,SI,200000.0,No aplicable,2023-04-27,,7,l'Olivereta,matched
627,2,8,Adquirir mas radares de medicion de velocidad en la via publica.,5,la Saidia,Particular,11.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,5,la Saïdia,matched
675,2,56,Jardin-Parque Gaspar Aguilar-Nicolas Factor-Perez Fuster Metge-Franco Tormo,8,Patraix,Particular,71.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,8,Patraix,matched
679,2,60,Carril bici en la C/Santos Justo y Pastor entre C/Manuel Candela y C/Serreria,13,Algiros,Particular,71.0,SI,SI,345.0,SI,210000.0,No aplicable,2023-04-27,,13,Algirós,matched
796,2,177,Jardin en C/Republica Costa Marfil (costa D'ibori),9,Jesus,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,9,Jesús,matched
828,2,209,Zones canines a Orriols/San Llorenç,15,Rascanya,Particular,10.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
841,2,222,ELIMINACION DEL DEPOSITO DE GAS EN EL PARQUE DE LA C/ PERE II EL CERIMONIOS,12,Camins al Grau,Particular,6.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,12,Camins al Grau,matched
881,2,262,Ampliacion aceras calles Doctor Andres Piquer y Rocafort de Massarrojos,17,Pobles del Nord,Particular,52.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,17,Pobles del Nord,matched
896,2,277,Ampliacio de la vorera del carrer Sant Vicent i creacio de carril bici,3,Extramurs,Representante GT,19.0,SI,SI,74.0,NO,327247.0,No aplicable,2023-04-27,,3,Extramurs,matched
1059,2,440,CAMPO DE FUTBOL 11 PARA TORREFIEL,15,Rascanya,Representante GT,222.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
1063,2,444,Bolardos para la seguridad,10,Quatre Carreres,Particular,34.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
1080,2,461,Cubrir alcorques en las aceras,3,Extramurs,Particular,2.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
1093,2,474,Deficiencias en Calle Santa Rosa,6,el Pla del Real,Particular,35.0,SI,SI,54.0,NO,120000.0,No aplicable,2023-04-27,,6,el Pla del Real,matched
1125,2,506,Mejora de las instalaciones deportivas,16,Benicalap,Particular,44.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
1129,2,510,AMPLIACION CAMPO FUTBOL 8 CALLE RIO SEGRE Y JARDIN CON ESPARCIMIENTO CANINO,16,Benicalap,Particular,33.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,16,Benicalap,matched
1131,2,512,Paso de Cebra frente al 27 y 24 de Maestro Sosa para acceder al parque,3,Extramurs,Particular,4.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,3,Extramurs,matched
1140,2,521,"CARRIL BICI CARRER EMILI BARo""""",14,Benimaclet,Representante GT,28.0,SI,SI,208.0,NO,297000.0,No aplicable,2023-04-27,,14,Benimaclet,matched
1142,2,523,REMODELACIo PLAÇA PORTADORS DE LA VERGE - PINEDO,19,Pobles del Sud,Representante GT,1.0,SI,SI,402.0,SI,100000.0,No aplicable,2023-04-27,,19,Pobles del Sud,matched
1146,2,527,Zona para perros en Ruzafa,2,l'Eixample,Particular,1.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,2,l'Eixample,matched
1159,2,540,Urbanitzar el tram entre Fray Fco. Cabezas i Hnos Machado,15,Rascanya,Particular,1.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,15,Rascanya,matched
1173,2,554,Cubrir la piscina del Polideportivo de Benimaclet para un uso todo el año,14,Benimaclet,Particular,30.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,14,Benimaclet,matched
1190,2,571,Piscina y gimnasio municipal en Malvarrosa,11,Poblats Maritims,Particular,2.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,11,Poblats Marítims,matched
1215,3,1005,CARRIL BICI EN GGVV FERRAN EL CAToLIC-RAMoN I CAJAL,Toda la ciudad,Toda la ciudad,Ayuntamiento,783.0,SI,SI,2939.0,SI,320000.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
1284,3,1077,PEATONALIZACIoN Y REHABILITACIoN DE PUENTES HISToRICOS DE LA CIUDAD DE VALeNCIA,Toda la ciudad,Toda la ciudad,Particular,4.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1320,3,1113,APARCAMIENTO EN CIUTAT VELLA uNICAMENTE PARA RESIDENTES,Toda la ciudad,Toda la ciudad,Particular,2.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1324,3,1117,HABILITAR VARIAS ZONAS DE BAÑO PARA PERROS EN EL  ANTIGÜO CAUCE DEL RiO TURIA,Toda la ciudad,Toda la ciudad,Particular,152.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1326,3,1119,PINTAR “CEDAS EL PASO” EN TODOS LOS CRUCES SIN SEÑALIZAR DE BENIMAMET,Toda la ciudad,Toda la ciudad,Particular,33.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1345,3,1138,PISCINA PuBLICA ABIERTA,Toda la ciudad,Toda la ciudad,Particular,1.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1371,3,1164,IL·LUMINACIo PISTA DE CANUT DE PINEDO,Toda la ciudad,Toda la ciudad,Particular,6.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1395,3,1188,UN POCO DE COLOR.,Toda la ciudad,Toda la ciudad,Particular,1.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1404,3,1197,"FIBRA oPTICA PER A L'INTERNET EN BENIFARAIG, POBLE NOU I MAHUELLA",Toda la ciudad,Toda la ciudad,Particular,227.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1412,3,1205,PARQUE CANINO,Toda la ciudad,Toda la ciudad,Particular,6.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1437,3,1230,COMISARiA POLICiA,Toda la ciudad,Toda la ciudad,Particular,1.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1460,3,1253,FAROLAS SOLARES PARA LOS PARQUES INFANTILES,Toda la ciudad,Toda la ciudad,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1488,3,1281,URBANITZACIo I CONSTRUCCIo DE L'APARCAMENT DE LA PLAÇA D'AMPARO ARCE,Toda la ciudad,Toda la ciudad,Particular,0.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1492,3,1285,ASFALTADO CALLE MAESTRO GOZALBO. TERCER INTENTO.,Toda la ciudad,Toda la ciudad,Particular,2.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1529,3,1322,PAPELERAS URBANAS QUE INCLUYAN CENICERO,Toda la ciudad,Toda la ciudad,Particular,2.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1575,3,1371,(PATRAIX) AJARDINAMIENTO JUNTO A TRANSFORMADOR DE IBERDROLA,Toda la ciudad,Toda la ciudad,Particular,12.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1581,3,1377,HABILITAR PERSONAL Y RECURSOS PARA LIBERAR A NUESTRAS CALLES DE EXCREMENTOS,Toda la ciudad,Toda la ciudad,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1612,3,1408,AYUDAR A LA INVESTIGACIoN DEL CANCER,Toda la ciudad,Toda la ciudad,Particular,7.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1637,3,1433,ACERAS DE ANCHO SUFICIENTE PARA TRANSITAR. AUMENTAR EL ANCHO DE LAS MISMAS,Toda la ciudad,Toda la ciudad,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1674,3,1470,REMODELACION PARQUE INFANTIL PLAZA VANNES,Toda la ciudad,Toda la ciudad,Particular,3.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1714,3,1510,PASO DE PEATONES EN NOU CAMPANAR - AVDA GENERAL AVILeS 79,Toda la ciudad,Toda la ciudad,Particular,47.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
1812,4,2041,TODO HA DE SER DIGITAL,19,6,Particular,22.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
1814,4,2043,DIGNIFICAR LA CALLE ALPUENTE,18,1,Particular,10.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,18,Pobles de l'Oest,matched
1832,4,2061,RUTA ESCOLAR SEGURA ENTORNO AYUNTAMIENTO BENIMaMET,18,1,Particular,26.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,18,Pobles de l'Oest,matched
1863,4,2092,REMODELACIo INTEGRAL DEL PARC EIVISSA (EL GRAU),11,Poblats Maritims,Particular,44.0,SI,SI,75.0,NO,454610.0,No aplicable,2023-04-27,,11,Poblats Marítims,matched
1882,4,2111,CENTRO DE SALUD,12,Camins al Grau,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,12,Camins al Grau,matched
1903,4,2132,CREACIoN DE ESPACIOS DE SOMBRA SOBRE LA ESTACIoN DE METRO AYORA,12,Camins al Grau,Representante GT,0.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,12,Camins al Grau,matched
1961,4,2190,ENDEREZAR PASOS DE PEATONES SEGUN RECORRIDOS A PIE E INCREMENTO SEGURIDAD.,10,Quatre Carreres,Particular,13.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
1973,4,2202,PACIFICAR EL TRANSIT RODAT EN AVINGUDA PALMARET DE CARPESA.,17,3,Particular,18.0,SI,SI,53.0,SI,26500.0,No aplicable,2023-04-27,,17,Pobles del Nord,matched
1993,4,2222,REFORMA AVENIDA ARAGoN,6,el Pla del Real,Particular,22.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,6,el Pla del Real,matched
2043,4,2272,AJARDINAMIENTO SOLAR CALLE BENETuSSER-DR. SORIANO BENLLOCH,18,1,Particular,40.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,18,Pobles de l'Oest,matched
2045,4,2274,ACONDICIONAMENT D'UNA VORERA EN L'AVINGUDA PALMARET DE CARPESA,17,3,Particular,27.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,17,Pobles del Nord,matched
2062,4,2291,"ZONA SOCIALIZACIoN CANINA C/ VTE.BELTRaN GRIMAL, PERE II EL CEREMONIoS",12,Camins al Grau,Particular,8.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,12,Camins al Grau,matched
2084,4,2313,REPARACIoN SOCAVONES CALZADA,2,l'Eixample,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,2,l'Eixample,matched
2105,4,2334,REURBANIZACIoN DE LAS ACERAS DE LAS CALLES CARMEN CRESPO Y SAN FRANCISCO DE ASiS,14,Benimaclet,Representante GT,0.0,SI,SI,123.0,NO,160332.0,No aplicable,2023-04-27,,14,Benimaclet,matched
2137,4,2366,TEMPLETE PARA ACTUACIONES MUSICALES EN PARQUE MARXALENES,5,la Saidia,Representante GT,0.0,SI,SI,289.0,NO,57600.0,No aplicable,2023-04-27,,5,la Saïdia,matched
2198,4,2427,20 TAULES PLEGABLES DE MALETA PER A BENIFARAIG,17,1,Particular,24.0,SI,SI,89.0,SI,2500.0,No aplicable,2023-04-27,,17,Pobles del Nord,matched
2256,4,2485,CENTRO SOCIAL EN  LES GAVINES,19,4,Particular,8.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
2258,4,2487,COMPRA DE PROYECTOR CON PANTALLA Y EQUIPO DE SONIDO PARA LA JUNTA D'ABASTOS,3,Extramurs,Representante GT,0.0,SI,SI,319.0,SI,3000.0,No aplicable,2023-04-27,,3,Extramurs,matched
2269,4,2498,SOMBRATGE EN LA PORTA DEL CP CASTELLAR-L'OLIVERAL,19,2,Particular,21.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
2274,4,2503,ENSANCHAMIENTO DE LAS ACERAS EN LA CALLE ALICANTE Y CICLOCALLE.,2,l'Eixample,Representante GT,0.0,SI,SI,145.0,NO,162700.0,No aplicable,2023-04-27,,2,l'Eixample,matched
2284,4,2513,ACCeS NORD POBLE DEL SALER,19,4,Particular,23.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,19,Pobles del Sud,matched
2288,4,2517,CAMPO DE FuTBOL,17,6,Particular,6.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,17,Pobles del Nord,matched
2294,4,2523,ALINEAR LA UNIoN DE LA CALLE PLANAS CON FUENTE DE SAN LUIS,10,Quatre Carreres,Particular,5.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,10,Quatre Carreres,matched
2295,4,2524,CONTINUAR CARRIL BICI DE AVD. TRES CRUCES EN INTERSECCIoN CON C/ TRES FORQUES,8,Patraix,Particular,79.0,SI,SI,925.0,SI,25000.0,No aplicable,2023-04-27,,8,Patraix,matched
2312,4,2541,ESPACIO DE ALMACENAJE COLECTIVO,13,Algiros,Representante GT,0.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,13,Algirós,matched
2329,5,3017,INSTAL·LACIo DE LAVABOS PuBLICS A LES PLATGES DE VALeNCIA,Toda la ciudad,Toda la ciudad,Ayuntamiento,221.0,SI,SI,4693.0,SI,180000.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
2341,5,3029,Arreglo con cesped artificial tramo de tranvia,Toda la ciudad,Toda la ciudad,Particular,10.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2344,5,3032,HACER RESPETAR LA ORDENANZA CANINA,Toda la ciudad,Toda la ciudad,Particular,292.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2351,5,3039,Parque plaza escultor Pastor La Fonteta,Toda la ciudad,Toda la ciudad,Particular,20.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2353,5,3041,Urbanizacion solar municipal en esquina Maestro Rodrigo con Camp de Turia,Toda la ciudad,Toda la ciudad,Particular,20.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2398,5,3086,ZAS NO: LAS 4 DISCOTECAS DE  RUZAFA AL PARQUE CENTRAL,Toda la ciudad,Toda la ciudad,Particular,114.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2407,5,3095,Peatonalizacion de C/Senda Secanet - Benimamet,Toda la ciudad,Toda la ciudad,Particular,31.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2411,5,3099,Benimamet- Beniferri mas comunicados con una pasarela.,Toda la ciudad,Toda la ciudad,Particular,134.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2426,5,3114,Carril Bici Calle Sorni,Toda la ciudad,Toda la ciudad,Particular,7.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2456,5,3144,Circuito de running en Benimamet,Toda la ciudad,Toda la ciudad,Particular,30.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2502,5,3190,Colegio e instituto Benicalap,Toda la ciudad,Toda la ciudad,Particular,284.0,SI,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2518,5,3206,CARRIL BICI CALLE DOLORES MARQUeS Y ENLAZARLO CON EL DE BOTaNICO CAVANILLES,Toda la ciudad,Toda la ciudad,Particular,41.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2523,5,3211,Calle con ENCANTO: VINATEA on fire (peatonal o poner aceras dignas)!!!,Toda la ciudad,Toda la ciudad,Particular,27.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2559,5,3247,Nuevos pasos de peatones en Gran via Fernando el Catolico,Toda la ciudad,Toda la ciudad,Particular,29.0,NO,NO,0.0,NO,,No aplicable,2023-04-27,,0,Toda la ciudad,global
2681,5,3369,Aclimatacion piscina polideportivo Benimaclet,Toda la ciudad,Toda la ciudad,Particular,121.0,SI,SI,1094.0,NO,2000000.0,No aplicable,2023-04-27,,0,Toda la ciudad,global
